candidate_id,testcase_class,source_file
15,org.apache.hadoop.hdfs.server.namenode.ha.TestBootstrapStandbyWithInProgressTailing,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/ha/TestBootstrapStandbyWithInProgressTailing.java
16,org.apache.hadoop.fs.TestFilterFs,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/TestFilterFs.java
17,org.apache.hadoop.hdfs.server.balancer.TestBalancerService,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/balancer/TestBalancerService.java
18,org.apache.hadoop.hdfs.server.namenode.TestReconstructStripedBlocks,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/TestReconstructStripedBlocks.java
19,org.apache.hadoop.hdfs.protocol.TestErasureCodingPolicyInfo,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs-client/src/test/java/org/apache/hadoop/hdfs/protocol/TestErasureCodingPolicyInfo.java
20,org.apache.hadoop.hdfs.server.namenode.snapshot.TestDiffListBySkipList,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/snapshot/TestDiffListBySkipList.java
21,org.apache.hadoop.hdfs.server.namenode.TestHDFSConcat,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/TestHDFSConcat.java
22,org.apache.hadoop.hdfs.server.datanode.TestDataNodeTransferSocketSize,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/datanode/TestDataNodeTransferSocketSize.java
23,org.apache.hadoop.fs.viewfs.TestViewFileSystemAtHdfsRoot,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/fs/viewfs/TestViewFileSystemAtHdfsRoot.java
24,org.apache.hadoop.metrics2.sink.TestRollingFileSystemSinkWithSecureHdfs,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/metrics2/sink/TestRollingFileSystemSinkWithSecureHdfs.java
25,org.apache.hadoop.hdfs.server.namenode.ha.TestDFSUpgradeWithHA,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/ha/TestDFSUpgradeWithHA.java
26,org.apache.hadoop.hdfs.server.datanode.TestDataNodeMultipleRegistrations,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/datanode/TestDataNodeMultipleRegistrations.java
27,org.apache.hadoop.hdfs.TestSafeModeWithStripedFileWithRandomECPolicy,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/TestSafeModeWithStripedFileWithRandomECPolicy.java
28,org.apache.hadoop.crypto.key.TestKeyProviderDelegationTokenExtension,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/crypto/key/TestKeyProviderDelegationTokenExtension.java
29,org.apache.hadoop.hdfs.server.namenode.snapshot.TestRenameWithSnapshots,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/snapshot/TestRenameWithSnapshots.java
30,org.apache.hadoop.hdfs.server.mover.TestMover,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/mover/TestMover.java
31,org.apache.hadoop.hdfs.server.namenode.ha.TestHASafeMode,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/ha/TestHASafeMode.java
32,org.apache.hadoop.hdfs.server.namenode.snapshot.TestSnapRootDescendantDiff,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/snapshot/TestSnapRootDescendantDiff.java
33,org.apache.hadoop.util.TestStringUtils,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestStringUtils.java
34,org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestLazyPersistReplicaPlacement,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/datanode/fsdataset/impl/TestLazyPersistReplicaPlacement.java
35,org.apache.hadoop.hdfs.server.namenode.TestDecommissioningStatus,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/TestDecommissioningStatus.java
36,org.apache.hadoop.hdfs.server.namenode.snapshot.TestOrderedSnapshotDeletionGc,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/snapshot/TestOrderedSnapshotDeletionGc.java
37,org.apache.hadoop.hdfs.server.namenode.ha.TestBootstrapStandby,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/ha/TestBootstrapStandby.java
38,org.apache.hadoop.hdfs.server.datanode.TestDirectoryScanner,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/datanode/TestDirectoryScanner.java
39,org.apache.hadoop.hdfs.server.namenode.TestNameNodeHttpServerXFrame,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/TestNameNodeHttpServerXFrame.java
40,org.apache.hadoop.util.TestLineReader,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestLineReader.java
41,org.apache.hadoop.hdfs.server.namenode.TestXAttrConfigFlag,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/TestXAttrConfigFlag.java
42,org.apache.hadoop.security.alias.TestCredentialProvider,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/alias/TestCredentialProvider.java
43,org.apache.hadoop.hdfs.TestHDFSTrash,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/TestHDFSTrash.java
44,org.apache.hadoop.hdfs.server.namenode.ha.TestHAFsck,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/ha/TestHAFsck.java
45,org.apache.hadoop.hdfs.server.datanode.TestDataNodeVolumeFailure,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/datanode/TestDataNodeVolumeFailure.java
46,org.apache.hadoop.hdfs.server.namenode.ha.TestGetGroupsWithHA,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/ha/TestGetGroupsWithHA.java
47,org.apache.hadoop.hdfs.server.namenode.TestDecommissioningStatusWithBackoffMonitor,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/TestDecommissioningStatusWithBackoffMonitor.java
48,org.apache.hadoop.fs.sftp.TestSFTPFileSystem,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/sftp/TestSFTPFileSystem.java
49,org.apache.hadoop.fs.contract.localfs.TestLocalFSContractSetTimes,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/contract/localfs/TestLocalFSContractSetTimes.java
50,org.apache.hadoop.conf.TestConfiguration,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/conf/TestConfiguration.java
51,org.apache.hadoop.util.TestTime,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestTime.java
52,org.apache.hadoop.fs.TestLocalDirAllocator,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/TestLocalDirAllocator.java
53,org.apache.hadoop.hdfs.server.namenode.ha.TestMultiObserverNode,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/ha/TestMultiObserverNode.java
54,org.apache.hadoop.io.erasurecode.coder.TestHHXORErasureCoder,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/erasurecode/coder/TestHHXORErasureCoder.java
55,org.apache.hadoop.io.file.tfile.TestTFileSeek,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/file/tfile/TestTFileSeek.java
56,org.apache.hadoop.crypto.TestOpensslCipher,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/crypto/TestOpensslCipher.java
57,org.apache.hadoop.ipc.TestReuseRpcConnections,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/ipc/TestReuseRpcConnections.java
58,org.apache.hadoop.hdfs.server.balancer.TestBalancerRPCDelay,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/balancer/TestBalancerRPCDelay.java
59,org.apache.hadoop.fs.TestDFVariations,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/TestDFVariations.java
60,org.apache.hadoop.util.TestStringInterner,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestStringInterner.java
61,org.apache.hadoop.hdfs.server.namenode.TestAuditLogs,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/TestAuditLogs.java
62,org.apache.hadoop.hdfs.TestPersistBlocks,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/TestPersistBlocks.java
63,org.apache.hadoop.hdfs.server.namenode.TestFSNamesystemMBean,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/TestFSNamesystemMBean.java
64,org.apache.hadoop.hdfs.TestDFSShell,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/TestDFSShell.java
65,org.apache.hadoop.hdfs.client.impl.TestBlockReaderLocalLegacy,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/client/impl/TestBlockReaderLocalLegacy.java
66,org.apache.hadoop.hdfs.server.datanode.TestBlockScanner,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/datanode/TestBlockScanner.java
67,org.apache.hadoop.fs.TestRawLocalFileSystemContract,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/TestRawLocalFileSystemContract.java
68,org.apache.hadoop.hdfs.web.TestByteRangeInputStream,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs-client/src/test/java/org/apache/hadoop/hdfs/web/TestByteRangeInputStream.java
69,org.apache.hadoop.hdfs.server.namenode.TestPersistentStoragePolicySatisfier,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/TestPersistentStoragePolicySatisfier.java
70,org.apache.hadoop.hdfs.TestLargeBlock,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/TestLargeBlock.java
71,org.apache.hadoop.fs.shell.find.TestFind,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/shell/find/TestFind.java
72,org.apache.hadoop.hdfs.protocol.datatransfer.sasl.TestSaslDataTransfer,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/protocol/datatransfer/sasl/TestSaslDataTransfer.java
73,org.apache.hadoop.hdfs.server.datanode.TestBlockReplacement,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/datanode/TestBlockReplacement.java
74,org.apache.hadoop.hdfs.server.datanode.TestDataDirs,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/datanode/TestDataDirs.java
75,org.apache.hadoop.hdfs.server.namenode.TestEnabledECPolicies,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/TestEnabledECPolicies.java
76,org.apache.hadoop.hdfs.TestDecommissionWithStripedBackoffMonitor,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/TestDecommissionWithStripedBackoffMonitor.java
77,org.apache.hadoop.hdfs.tools.offlineImageViewer.TestOfflineImageViewerForContentSummary,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/tools/offlineImageViewer/TestOfflineImageViewerForContentSummary.java
78,org.apache.hadoop.fs.viewfs.TestViewFsLinkFallback,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/fs/viewfs/TestViewFsLinkFallback.java
79,org.apache.hadoop.hdfs.server.namenode.startupprogress.TestStartupProgress,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/startupprogress/TestStartupProgress.java
80,org.apache.hadoop.util.TestAsyncDiskService,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestAsyncDiskService.java
81,org.apache.hadoop.hdfs.qjournal.server.TestJournalNode,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/qjournal/server/TestJournalNode.java
82,org.apache.hadoop.hdfs.server.namenode.ha.TestNNHealthCheck,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/ha/TestNNHealthCheck.java
83,org.apache.hadoop.ipc.TestProcessingDetails,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/ipc/TestProcessingDetails.java
84,org.apache.hadoop.fs.shell.TestTail,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/shell/TestTail.java
85,org.apache.hadoop.hdfs.server.datanode.TestDataNodeInitStorage,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/datanode/TestDataNodeInitStorage.java
86,org.apache.hadoop.hdfs.server.namenode.snapshot.TestNestedSnapshots,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/snapshot/TestNestedSnapshots.java
87,org.apache.hadoop.hdfs.TestDFSMkdirs,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/TestDFSMkdirs.java
88,org.apache.hadoop.io.retry.TestFailoverProxy,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/retry/TestFailoverProxy.java
89,org.apache.hadoop.ipc.TestIPCServerResponder,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/ipc/TestIPCServerResponder.java
90,org.apache.hadoop.security.TestRaceWhenRelogin,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/TestRaceWhenRelogin.java
91,org.apache.hadoop.hdfs.TestFileStatusWithRandomECPolicy,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/TestFileStatusWithRandomECPolicy.java
92,org.apache.hadoop.hdfs.server.balancer.TestBalancer,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/balancer/TestBalancer.java
93,org.apache.hadoop.ipc.TestCallQueueManager,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/ipc/TestCallQueueManager.java
94,org.apache.hadoop.metrics2.util.TestMetricsCache,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/metrics2/util/TestMetricsCache.java
95,org.apache.hadoop.hdfs.util.TestBestEffortLongFile,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/util/TestBestEffortLongFile.java
96,org.apache.hadoop.test.TestMultithreadedTestUtil,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/test/TestMultithreadedTestUtil.java
97,org.apache.hadoop.hdfs.server.namenode.snapshot.TestSnapshottableDirListing,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/snapshot/TestSnapshottableDirListing.java
